시도,시군구,구분,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,차대사람,,,,,,,,,,,,,,,,차대차,,,,,,,,,,,,,,,,합계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,차대사람,,,,,,,,,,,,,,,,차대차,,,,,,,,,,,,,,,
,,부상자수,3,,,,,1,,1,,1,,,,,,,,,,,,1,1,,,1,1,,,1,1,1,,,,,1,,,,,,,,,1,1,2,,1,,1,,,,,,1,1,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,,(중상자수),1,,,,,0,,1,,0,,,,,,,,,,,,0,0,,,1,1,,,0,0,0,,,,,0,,,,,,,,,0,0,1,,1,,0,,,,,,1,1,,,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,(경상자수),2,,,,,1,,0,,1,,,,,,,,,,,,1,1,,,0,0,,,1,1,1,,,,,1,,,,,,,,,1,1,1,,0,,1,,,,,,0,0,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,남양주시,사고건수,9,4,,,,2,,,,3,,4,4,,,,,,,,,2,2,,,,,,,3,3,6,4,,,,2,4,4,,,,,,,2,2,3,,,,3,,,,,,,,,,3,3,10,5,1,,2,1,,,,1,,5,5,,,1,1,,,2,2,1,1,,,,,,,1,1,9,5,1,,2,1,5,5,1,1,,,2,2,1,1,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,,0,,,,0,,0,0,,,,,,,,,0,0,,,,,,,0,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,,,,,,,,,,0,0,0,0,0,,0,0,,,,0,,0,0,,,0,0,,,0,0,0,0,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,,,0,,,,,,,,,,0,0
,,부상자수,9,4,,,,2,,,,3,,4,4,,,,,,,,,2,2,,,,,,,3,3,6,4,,,,2,4,4,,,,,,,2,2,3,,,,3,,,,,,,,,,3,3,11,6,1,,2,1,,,,1,,6,6,,,1,1,,,2,2,1,1,,,,,,,1,1,10,6,1,,2,1,6,6,1,1,,,2,2,1,1,1,,,,1,,,,,,,,,,1,1
,,(중상자수),2,1,,,,0,,,,1,,1,1,,,,,,,,,0,0,,,,,,,1,1,1,1,,,,0,1,1,,,,,,,0,0,1,,,,1,,,,,,,,,,1,1,1,1,0,,0,0,,,,0,,1,1,,,0,0,,,0,0,0,0,,,,,,,0,0,1,1,0,,0,0,1,1,0,0,,,0,0,0,0,0,,,,0,,,,,,,,,,0,0
,,(경상자수),7,3,,,,2,,,,2,,3,3,,,,,,,,,2,2,,,,,,,2,2,5,3,,,,2,3,3,,,,,,,2,2,2,,,,2,,,,,,,,,,2,2,10,5,1,,2,1,,,,1,,5,5,,,1,1,,,2,2,1,1,,,,,,,1,1,9,5,1,,2,1,5,5,1,1,,,2,2,1,1,1,,,,1,,,,,,,,,,1,1
,오산시,사고건수,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),0,0,,,,0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),3,2,,,,1,,,,,,2,2,,,,,,,,,1,1,,,,,,,,,3,2,,,,1,2,2,,,,,,,1,1,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,하남시,사고건수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,사망자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,부상자수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,(중상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,(경상자수),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
강원,합계,사고건수,11,6,1,,,2,,1,,1,,6,6,,,1,1,,,,,2,2,,,1,1,,,1,1,9,6,1,,,2,6,6,1,1,,,,,2,2,2,,1,,1,,,,,,1,1,,,1,1,7,,,,,1,,4,,1,1,,,1,1,,,,,,,1,1,,,4,4,,,1,1,1,,,,,1,,,,,,,,,1,1,6,,4,,1,1,1,1,,,4,4,,,1,1
,,사망자수,0,0,0,,,0,,0,,0,,0,0,,,0,0,,,,,0,0,,,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,,0,,0,,,,,,0,0,,,0,0,0,,,,,0,,0,,0,0,,,0,0,,,,,,,0,0,,,0,0,,,0,0,0,,,,,0,,,,,,,,,0,0,0,,0,,0,0,0,0,,,0,0,,,0,0
,,부상자수,11,6,1,,,2,,1,,1,,6,6,,,1,1,,,,,2,2,,,1,1,,,1,1,9,6,1,,,2,6,6,1,1,,,,,2,2,2,,1,,1,,,,,,1,1,,,1,1,11,,,,,1,,7,,2,1,,,1,1,,,,,,,1,1,,,7,7,,,2,2,1,,,,,1,,,,,,,,,1,1,10,,7,,2,1,1,1,,,7,7,,,2,2
,,(중상자수),4,4,0,,,0,,0,,0,,4,4,,,0,0,,,,,0,0,,,0,0,,,0,0,4,4,0,,,0,4,4,0,0,,,,,0,0,0,,0,,0,,,,,,0,0,,,0,0,0,,,,,0,,0,,0,0,,,0,0,,,,,,,0,0,,,0,0,,,0,0,0,,,,,0,,,,,,,,,0,0,0,,0,,0,0,0,0,,,0,0,,,0,0
,,(경상자수),7,2,1,,,2,,1,,1,,2,2,,,1,1,,,,,2,2,,,1,1,,,1,1,5,2,1,,,2,2,2,1,1,,,,,2,2,2,,1,,1,,,,,,1,1,,,1,1,9,,,,,1,,5,,2,1,,,1,1,,,,,,,1,1,,,5,5,,,2,2,1,,,,,1,,,,,,,,,1,1,8,,5,,2,1,1,1,,,5,5,,,2,2
,춘천시,사고건수,2,,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,,,,,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,2,,,,,,,1,,,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,2,,1,,,1,1,1,,,1,1,,,,
,,사망자수,0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,0,0,,,0,0,,,,
,,부상자수,2,,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,,,,,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,3,,,,,,,2,,,1,,,1,1,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,3,,2,,,1,1,1,,,2,2,,,,
,,(중상자수),0,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,0,,,0,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,0,0,,,0,0,,,,
,,(경상자수),2,,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,2,,,,,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,3,,,,,,,2,,,1,,,1,1,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,3,,2,,,1,1,1,,,2,2,,,,
,원주시,사고건수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,3,,,,,,,,,,,,,,1,1,,,3,3,,,,,1,,,,,1,,,,,,,,,1,1,3,,3,,,,,,,,3,3,,,,
,,사망자수,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,,,,,0,,,,,0,,,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,
,,부상자수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,5,,,,,,,,,,,,,,1,1,,,5,5,,,,,1,,,,,1,,,,,,,,,1,1,5,,5,,,,,,,,5,5,,,,
,,(중상자수),1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,0,0,,,0,0,,,,,0,,,,,0,,,,,,,,,0,0,0,,0,,,,,,,,0,0,,,,
,,(경상자수),0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,3,,,,,,,,,,,,,,1,1,,,3,3,,,,,1,,,,,1,,,,,,,,,1,1,3,,3,,,,,,,,3,3,,,,
,동해시,사고건수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,1
,,사망자수,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,부상자수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,2,2
,,(중상자수),1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,0,0
,,(경상자수),0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,2,2
,강릉시,사고건수,4,2,1,,,,,,,1,,2,2,,,1,1,,,,,,,,,,,,,1,1,3,2,1,,,,2,2,1,1,,,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,,,,0,0,0,0,,,,,,,0,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,4,2,1,,,,,,,1,,2,2,,,1,1,,,,,,,,,,,,,1,1,3,2,1,,,,2,2,1,1,,,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),1,1,0,,,,,,,0,,1,1,,,0,0,,,,,,,,,,,,,0,0,1,1,0,,,,1,1,0,0,,,,,,,0,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),3,1,1,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,1,1,2,1,1,,,,1,1,1,1,,,,,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,태백시,사고건수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,횡성군,사고건수,2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충북,합계,사고건수,23,10,2,,1,2,1,6,,1,,10,10,,,2,2,,,1,1,2,2,1,1,6,6,,,1,1,15,10,2,,1,2,10,10,2,2,,,1,1,2,2,8,1,6,,1,,,,1,1,6,6,,,1,1,14,6,1,,1,1,1,4,,,,6,6,,,1,1,,,1,1,1,1,1,1,4,4,,,,,9,6,1,,1,1,6,6,1,1,,,1,1,1,1,5,1,4,,,,,,1,1,4,4,,,,
,,사망자수,0,0,0,,0,0,0,0,,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,,,
,,부상자수,24,11,2,,1,2,1,6,,1,,11,11,,,2,2,,,1,1,2,2,1,1,6,6,,,1,1,16,11,2,,1,2,11,11,2,2,,,1,1,2,2,8,1,6,,1,,,,1,1,6,6,,,1,1,14,6,1,,1,1,1,4,,,,6,6,,,1,1,,,1,1,1,1,1,1,4,4,,,,,9,6,1,,1,1,6,6,1,1,,,1,1,1,1,5,1,4,,,,,,1,1,4,4,,,,
,,(중상자수),7,4,1,,1,0,0,1,,0,,4,4,,,1,1,,,1,1,0,0,0,0,1,1,,,0,0,6,4,1,,1,0,4,4,1,1,,,1,1,0,0,1,0,1,,0,,,,0,0,1,1,,,0,0,2,1,0,,0,1,0,0,,,,1,1,,,0,0,,,0,0,1,1,0,0,0,0,,,,,2,1,0,,0,1,1,1,0,0,,,0,0,1,1,0,0,0,,,,,,0,0,0,0,,,,
,,(경상자수),16,7,1,,0,2,1,4,,1,,7,7,,,1,1,,,0,0,2,2,1,1,4,4,,,1,1,10,7,1,,0,2,7,7,1,1,,,0,0,2,2,6,1,4,,1,,,,1,1,4,4,,,1,1,12,5,1,,1,0,1,4,,,,5,5,,,1,1,,,1,1,0,0,1,1,4,4,,,,,7,5,1,,1,0,5,5,1,1,,,1,1,0,0,5,1,4,,,,,,1,1,4,4,,,,
,청주시,사고건수,12,4,1,,,2,,4,,1,,4,4,,,1,1,,,,,2,2,,,4,4,,,1,1,7,4,1,,,2,4,4,1,1,,,,,2,2,5,,4,,1,,,,,,4,4,,,1,1,11,5,1,,1,1,,3,,,,5,5,,,1,1,,,1,1,1,1,,,3,3,,,,,8,5,1,,1,1,5,5,1,1,,,1,1,1,1,3,,3,,,,,,,,3,3,,,,
,,사망자수,0,0,0,,,0,,0,,0,,0,0,,,0,0,,,,,0,0,,,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,,0,,0,,,,,,0,0,,,0,0,0,0,0,,0,0,,0,,,,0,0,,,0,0,,,0,0,0,0,,,0,0,,,,,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,,0,,,,,,,,0,0,,,,
,,부상자수,12,4,1,,,2,,4,,1,,4,4,,,1,1,,,,,2,2,,,4,4,,,1,1,7,4,1,,,2,4,4,1,1,,,,,2,2,5,,4,,1,,,,,,4,4,,,1,1,11,5,1,,1,1,,3,,,,5,5,,,1,1,,,1,1,1,1,,,3,3,,,,,8,5,1,,1,1,5,5,1,1,,,1,1,1,1,3,,3,,,,,,,,3,3,,,,
,,(중상자수),3,1,1,,,0,,1,,0,,1,1,,,1,1,,,,,0,0,,,1,1,,,0,0,2,1,1,,,0,1,1,1,1,,,,,0,0,1,,1,,0,,,,,,1,1,,,0,0,1,0,0,,0,1,,0,,,,0,0,,,0,0,,,0,0,1,1,,,0,0,,,,,1,0,0,,0,1,0,0,0,0,,,0,0,1,1,0,,0,,,,,,,,0,0,,,,
,,(경상자수),9,3,0,,,2,,3,,1,,3,3,,,0,0,,,,,2,2,,,3,3,,,1,1,5,3,0,,,2,3,3,0,0,,,,,2,2,4,,3,,1,,,,,,3,3,,,1,1,10,5,1,,1,0,,3,,,,5,5,,,1,1,,,1,1,0,0,,,3,3,,,,,7,5,1,,1,0,5,5,1,1,,,1,1,0,0,3,,3,,,,,,,,3,3,,,,
,충주시,사고건수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,사망자수,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,
,,부상자수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,,(중상자수),0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,
,,(경상자수),1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,
,제천시,사고건수,4,1,1,,1,,1,,,,,1,1,,,1,1,,,1,1,,,1,1,,,,,,,3,1,1,,1,,1,1,1,1,,,1,1,,,1,1,,,,,,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,,사망자수,0,0,0,,0,,0,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,0,0,0,,0,,0,0,0,0,,,0,0,,,0,0,,,,,,,0,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,부상자수,4,1,1,,1,,1,,,,,1,1,,,1,1,,,1,1,,,1,1,,,,,,,3,1,1,,1,,1,1,1,1,,,1,1,,,1,1,,,,,,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,,(중상자수),2,1,0,,1,,0,,,,,1,1,,,0,0,,,1,1,,,0,0,,,,,,,2,1,0,,1,,1,1,0,0,,,1,1,,,0,0,,,,,,,0,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,0,0,,,,
,,(경상자수),2,0,1,,0,,1,,,,,0,0,,,1,1,,,0,0,,,1,1,,,,,,,1,0,1,,0,,0,0,1,1,,,0,0,,,1,1,,,,,,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,1,,,,
,영동군,사고건수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),0,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,진천군,사고건수,2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,사망자수,0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,부상자수,2,1,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(중상자수),0,0,,,,,,0,,,,0,0,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(경상자수),1,1,,,,,,0,,,,1,1,,,,,,,,,,,,,0,0,,,,,1,1,,,,,1,1,,,,,,,,,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
